3745487996.196085	-20.000000	-4.258500E-7	46964893.741928
3745487996.246953	-20.000000	-5.270500E-7	37947063.845935
3745487996.257913	-20.000000	-6.929500E-7	28862111.263439
3745487996.265890	-20.000000	-4.676000E-7	42771599.657827
3745487996.271873	-20.000000	-4.855000E-7	41194644.696189
3745487996.278870	-20.000000	-5.004500E-7	39964032.370866
3745487996.285838	-20.000000	-5.247000E-7	38117019.249095
3745487996.292819	-20.000000	-5.881000E-7	34007821.799014
3745487996.299845	-20.000000	-4.889000E-7	40908161.178155
3745487996.305814	-20.000000	-4.572500E-7	43739748.496446
3745487996.312763	-20.000000	-5.394500E-7	37074798.405784
3745487996.317752	-20.000000	-5.474000E-7	36536353.671904
3745487996.322742	-20.000000	-4.884000E-7	40950040.950041
3745487996.328722	-20.000000	-6.152500E-7	32507110.930516
3745487996.334706	-20.000000	-5.064500E-7	39490571.626024
3745487996.339692	-20.000000	-5.147000E-7	38857586.943851
3745487996.345679	-20.000000	-6.715500E-7	29781847.963666
3745487996.351661	-20.000000	-6.182500E-7	32349373.230894
3745487996.356647	-20.000000	-5.389000E-7	37112636.852848
3745487996.362630	-20.000000	-4.808000E-7	41597337.770383
3745487996.368627	-20.000000	-5.214500E-7	38354588.167610
3745487996.373601	-20.000000	-5.717500E-7	34980323.567993
3745487996.379598	-20.000000	-4.920000E-7	40650406.504065
3745487996.402562	-19.500000	-8.041000E-7	24250715.085188
3745487996.450634	-19.500000	-6.416500E-7	30390399.750643
3745487996.458374	-19.500000	-4.885500E-7	39914031.317163
3745487996.466618	-19.500000	-5.674500E-7	34364261.168385
3745487996.489580	-19.500000	-5.199000E-7	37507212.925563
3745487996.539465	-19.500000	-5.289500E-7	36865488.231402
3745487996.546657	-19.500000	-5.552500E-7	35119315.623593
3745487996.553597	-19.500000	-4.797000E-7	40650406.504065
3745487996.561414	-19.500000	-5.901500E-7	33042446.835550
3745487996.568498	-19.500000	-5.991500E-7	32546106.984895
3745487996.575673	-19.500000	-6.538000E-7	29825634.750688
3745487996.582674	-19.500000	-8.299000E-7	23496806.844198
3745487996.608646	-19.500000	-4.817000E-7	40481627.569026
3745487996.674417	-19.000000	-5.361500E-7	35437843.886972
3745487996.722999	-19.000000	-5.215000E-7	36433365.292426
3745487996.729956	-19.000000	-4.681000E-7	40589617.603076
3745487996.736939	-19.000000	-5.742000E-7	33089515.848137
3745487996.743279	-19.000000	-4.617500E-7	41147807.255008
3745487996.749909	-19.000000	-4.704500E-7	40386863.641195
3745487996.756886	-19.000000	-5.068000E-7	37490134.175217
3745487996.763885	-19.000000	-4.965000E-7	38267875.125881
3745487996.769162	-19.000000	-5.213000E-7	36447343.180510
3745487996.775840	-19.000000	-5.248000E-7	36204268.292683
3745487996.781835	-19.000000	-5.253000E-7	36169807.728917
3745487996.787816	-19.000000	-5.020500E-7	37844836.171696
3745487996.792956	-19.000000	-5.539000E-7	34302220.617440
3745487996.799769	-19.000000	-5.765500E-7	32954644.003122
3745487996.805754	-19.000000	-4.604000E-7	41268462.206777
3745487996.811754	-19.000000	-5.080000E-7	37401574.803150
3745487996.817727	-19.000000	-4.494500E-7	42273890.310379
3745487996.822731	-19.000000	-5.127500E-7	37055095.075573
3745487996.828719	-19.000000	-5.864500E-7	32398328.928297
3745487996.833680	-19.000000	-6.050500E-7	31402363.441038
3745487996.838692	-19.000000	-5.115500E-7	37142019.352947
3745487996.844650	-19.000000	-4.415000E-7	43035107.587769
3745487996.850635	-19.000000	-5.125000E-7	37073170.731707
3745487996.855621	-19.000000	-5.745500E-7	33069358.628492
3745487996.879563	-18.500000	-4.673500E-7	39584893.548732
3745487996.927428	-18.500000	-4.740000E-7	39029535.864979
