3745487339.492221	1.000000	4.821000E-10	2074258452.603194
3745487339.591077	1.000000	4.771500E-10	2095777009.326208
3745487339.602093	1.000000	4.622000E-10	2163565556.036348
3745487339.612843	1.000000	4.481500E-10	2231395738.034141
3745487339.618825	1.000000	4.459000E-10	2242655303.879794
3745487339.624810	1.000000	4.421500E-10	2261675901.843266
3745487339.630827	1.000000	4.350500E-10	2298586369.382830
3745487339.647748	1.000000	4.182000E-10	2391200382.592061
3745487339.657722	1.000000	4.106000E-10	2435460301.997077
3745487339.666700	1.000000	4.033000E-10	2479543763.947434
3745487339.672682	1.000000	4.005500E-10	2496567220.072401
3745487339.678666	1.000000	3.945000E-10	2534854245.880862
3745487339.684652	1.000000	3.878500E-10	2578316359.417300
3745487339.690634	1.000000	3.847500E-10	2599090318.388564
3745487339.696618	1.000000	3.827000E-10	2613012803.762739
3745487339.702600	1.000000	3.789000E-10	2639218791.237793
3745487339.708587	1.000000	3.754000E-10	2663825253.063399
3745487339.714571	1.000000	3.682000E-10	2715915263.443781
3745487339.720553	1.000000	3.644500E-10	2743860611.880916
3745487339.726539	1.000000	3.603500E-10	2775079783.543777
3745487339.733519	1.000000	3.555500E-10	2812543945.999156
3745487339.745486	1.000000	3.529000E-10	2833663927.458203
3745487339.752470	1.000000	3.515000E-10	2844950213.371266
3745487339.764435	1.000000	3.429000E-10	2916302128.900554
3745487339.771417	1.000000	3.372500E-10	2965159377.316531
3745487339.781392	1.000000	3.352000E-10	2983293556.085919
3745487339.795354	1.000000	3.302000E-10	3028467595.396729
3745487339.802335	1.000000	3.223000E-10	3102699348.433136
3745487339.812307	1.000000	3.182500E-10	3142183817.753338
3745487339.819297	1.000000	3.169500E-10	3155071777.882947
3745487339.826273	1.000000	3.148500E-10	3176115610.608226
3745487339.832254	1.000000	3.127000E-10	3197953309.881676
3745487339.838239	1.000000	3.086500E-10	3239915762.190183
3745487339.845220	1.000000	3.061000E-10	3266906239.790918
3745487339.851203	1.000000	3.036000E-10	3293807641.633729
3745487339.861177	1.000000	3.021000E-10	3310162197.947699
3745487339.868158	1.000000	3.004500E-10	3328340822.100183
3745487339.874143	1.000000	3.017500E-10	3314001657.000828
3745487339.882123	1.000000	2.966500E-10	3370975897.522333
3745487339.888106	1.000000	2.944000E-10	3396739130.434783
3745487339.894091	1.000000	2.870500E-10	3483713638.738895
3745487339.900075	1.000000	2.846500E-10	3513086246.267346
3745487339.906059	1.000000	2.835000E-10	3527336860.670194
3745487339.912043	1.000000	2.844000E-10	3516174402.250351
3745487339.918025	1.000000	2.823000E-10	3542330853.701736
3745487339.924011	1.000000	2.789500E-10	3584871840.831690
3745487339.929995	1.000000	2.766000E-10	3615328994.938540
3745487339.934982	1.000000	2.757500E-10	3626473254.759746
3745487339.941962	1.000000	2.748500E-10	3638348189.921776
3745487339.948946	1.000000	2.730500E-10	3662332906.061161
3745487339.954926	1.000000	2.695000E-10	3710575139.146568
3745487339.960909	1.000000	2.700500E-10	3703017959.637104
3745487339.966895	1.000000	2.700500E-10	3703017959.637104
3745487339.972878	1.000000	2.681500E-10	3729256013.425322
3745487339.978875	1.000000	2.735000E-10	3656307129.798903
3745487339.983849	1.000000	2.773000E-10	3606202668.589974
3745487339.989834	1.000000	2.775000E-10	3603603603.603603
3745487339.995831	1.000000	2.746500E-10	3640997633.351539
3745487340.001802	1.000000	2.721500E-10	3674444240.308653
3745487340.013770	1.000000	2.672500E-10	3741814780.168382
3745487340.020751	1.000000	2.643000E-10	3783579265.985622
3745487340.026741	1.000000	2.619000E-10	3818251240.931653
3745487340.032718	1.000000	2.594500E-10	3854307188.282906
3745487340.038706	1.000000	2.597000E-10	3850596842.510589
3745487340.044691	1.000000	2.589000E-10	3862495171.881035
3745487340.049675	1.000000	2.576500E-10	3881234232.485931
3745487340.054659	1.000000	2.538000E-10	3940110323.089046
3745487340.060647	1.000000	2.540500E-10	3936233024.995080
3745487340.066632	1.000000	2.515500E-10	3975352812.562115
3745487340.071614	1.000000	2.519500E-10	3969041476.483429
3745487340.077599	1.000000	2.511000E-10	3982477100.756671
3745487340.082598	1.000000	2.467000E-10	4053506282.934739
3745487340.087573	1.000000	2.465000E-10	4056795131.845842
3745487340.093597	1.000000	2.449000E-10	4083299305.839118
3745487340.099601	1.000000	2.447000E-10	4086636697.997548
3745487340.104527	1.000000	2.434500E-10	4107619634.421852
3745487340.110539	1.000000	2.437500E-10	4102564102.564102
3745487340.115498	1.000000	2.384000E-10	4194630872.483221
3745487340.125474	1.000000	2.360000E-10	4237288135.593220
3745487340.137454	1.000000	2.373000E-10	4214075010.535188
3745487340.151415	1.000000	2.323500E-10	4303851947.493006
3745487340.166371	1.000000	2.324000E-10	4302925989.672977
3745487340.180342	1.000000	2.265500E-10	4414036636.504083
3745487340.191297	1.000000	2.237000E-10	4470272686.633885
3745487340.203274	1.000000	2.247000E-10	4450378282.153983
3745487340.215249	1.000000	2.202000E-10	4541326067.211626
3745487340.225210	1.000000	2.214500E-10	4515692029.803568
3745487340.231192	1.000000	2.208000E-10	4528985507.246377
3745487340.237173	1.000000	2.155500E-10	4639294827.186268
3745487340.245152	1.000000	2.145500E-10	4660918200.885574
3745487340.251171	1.000000	2.136500E-10	4680552305.172010
3745487340.258133	1.000000	2.133500E-10	4687133817.670495
3745487340.268097	1.000000	2.135500E-10	4682744088.035589
3745487340.276072	1.000000	2.086000E-10	4793863854.266539
3745487340.284053	1.000000	2.071000E-10	4828585224.529213
3745487340.290051	1.000000	2.044000E-10	4892367906.066536
