3745488082.58087	-20.000	-0.0000019320	10351966.87371	
3745488082.61976	-20.000	-0.0000014920	13404825.73727	
3745488082.62675	-20.000	-0.0000016365	12221203.78857	
3745488082.63475	-20.000	-0.0000014505	13788348.84523	
3745488082.64274	-20.000	-0.0000015155	13196964.69812	
3745488082.65075	-20.000	-0.0000013770	14524328.24982	
3745488082.65768	-20.000	-0.0000013850	14440433.21300	
3745488082.66668	-20.000	-0.0000013575	14732965.00921	
3745488082.67462	-20.000	-0.0000013330	15003750.93773	
3745488082.68164	-20.000	-0.0000013115	15249714.06786	
3745488082.68968	-20.000	-0.0000011690	17108639.86313	
3745488082.69768	-20.000	-0.0000012420	16103059.58132	
3745488082.70553	-20.000	-0.0000011095	18026137.89995	
3745488082.71272	-20.000	-0.0000012405	16122531.23740	
3745488082.72049	-20.000	-0.0000011715	17072129.74819	
3745488082.72765	-20.000	-0.0000013170	15186028.85345	
3745488082.73569	-20.000	-0.0000013600	14705882.35294	
3745488082.74267	-20.000	-0.0000014615	13684570.64660	
3745488082.75052	-20.000	-0.0000010625	18823529.41176	
3745488082.78970	-20.000	-0.0000010230	19550342.13099	
3745488082.79687	-20.000	-0.0000012715	15729453.40149	
3745488082.80367	-20.000	-0.0000011585	17263703.06431	
3745488082.81065	-20.000	-0.0000011770	16992353.44095	
3745488082.81865	-20.000	-0.0000012320	16233766.23377	
3745488082.82661	-20.000	-0.0000010650	18779342.72300	
3745488082.83366	-20.000	-0.0000011205	17849174.47568	
3745488082.84166	-20.000	-0.0000010740	18621973.92924	
3745488082.84955	-20.000	-0.0000010750	18604651.16279	
3745488082.85653	-20.000	-0.0000010485	19074868.86028	
3745488082.86351	-20.000	-0.0000008645	23134759.97687	
3745488082.88070	-20.000	-0.0000008986	22255605.63067	
3745488082.88744	-20.000	-0.0000009278	21557531.66262	
3745488082.89368	-20.000	-0.0000008193	24412572.47482	
3745488082.90067	-20.000	-0.0000008368	23899145.60554	
3745488082.90739	-20.000	-0.0000008674	23058742.14562	
3745488082.91370	-20.000	-0.0000008237	24280684.71531	
3745488082.92037	-20.000	-0.0000009204	21730863.25854	
3745488082.92638	-20.000	-0.0000009170	21809061.66512	
3745488082.95364	-20.000	-0.0000008956	22331397.94551	
3745488083.00133	-20.000	-0.0000008966	22307735.20718	
3745488083.00744	-20.000	-0.0000010189	19629011.67926	
3745488083.01313	-20.000	-0.0000009026	22159437.15030	
3745488083.07694	-20.000	-0.0000009098	21982853.37437	
3745488083.09987	-19.500	-0.0000011540	16897746.96707	
3745488083.13978	-19.500	-0.0000009005	21654636.31316	
3745488083.14677	-19.500	-0.0000007970	24466750.31368	
3745488083.16470	-19.500	-0.0000008821	22106337.14998	
3745488083.16969	-19.500	-0.0000009087	21458046.76754	
3745488083.17668	-19.500	-0.0000006562	29714285.71429	
3745488083.18365	-19.500	-0.0000008171	23863427.76724	
3745488083.19068	-19.500	-0.0000009280	21014063.25772	
3745488083.19764	-19.500	-0.0000005800	33620689.65517	
3745488083.22668	-19.500	-0.0000006896	28279312.59517	
3745488083.24364	-19.500	-0.0000006616	29476230.06575	
3745488083.25069	-19.500	-0.0000006039	32287441.01333	
3745488083.25770	-19.500	-0.0000006020	32392026.57807	
3745488083.26366	-19.500	-0.0000007054	27645849.57822	
3745488083.26970	-19.500	-0.0000006827	28565150.51637	
3745488083.27667	-19.500	-0.0000008171	23863427.76724	
3745488083.28353	-19.500	-0.0000006683	29180695.84736	
3745488083.28954	-19.500	-0.0000006387	30530765.61766	
3745488083.29536	-19.500	-0.0000007437	26218487.39496	
3745488083.30149	-19.500	-0.0000007650	25490196.07843	
3745488083.30750	-19.500	-0.0000007680	25388972.07213	
3745488083.31347	-19.500	-0.0000006551	29766447.87055	
3745488083.31945	-19.500	-0.0000007163	27223230.49002	
3745488083.32543	-19.500	-0.0000008109	24048837.63951	
3745488083.33142	-19.500	-0.0000007176	27175806.56400	
3745488083.33724	-19.500	-0.0000006746	28906018.38126	
3745488083.34338	-19.500	-0.0000007783	25054606.19298	
3745488083.34937	-19.500	-0.0000007356	26507170.52946	
3745488083.35519	-19.500	-0.0000010181	19152384.22629	
3745488083.36134	-19.500	-0.0000007105	27445460.94300	
3745488083.36733	-19.500	-0.0000009010	21642619.31188	
3745488083.43620	-19.500	-0.0000010129	19251653.66769	
3745488083.44396	-19.500	-0.0000007211	27040144.21410	
3745488083.45120	-19.500	-0.0000009605	20301926.08017	
3745488083.47488	-19.500	-0.0000007440	26209677.41935	
3745488083.48209	-19.500	-0.0000007839	24875621.89055	
3745488083.49981	-19.500	-0.0000007577	25735779.33219	
3745488083.50679	-19.500	-0.0000006785	28741985.40792	
