3745487381.04415	-5.000	-0.0000000066	757633154.02682	
3745487381.12792	-5.000	-0.0000000067	742500742.50074	
3745487381.13391	-5.000	-0.0000000069	728916101.75669	
3745487381.13989	-5.000	-0.0000000070	715358752.41434	
3745487381.14587	-5.000	-0.0000000071	705815923.20723	
3745487381.15187	-5.000	-0.0000000073	687521485.04641	
3745487381.15784	-5.000	-0.0000000074	673219334.85930	
3745487381.16384	-5.000	-0.0000000077	653423941.45321	
3745487381.16983	-5.000	-0.0000000079	635647088.73633	
3745487381.17579	-5.000	-0.0000000081	616788996.48430	
3745487381.18178	-5.000	-0.0000000084	597692905.38521	
3745487381.18776	-5.000	-0.0000000087	576867608.88376	
3745487381.19275	-5.000	-0.0000000089	560569538.65127	
3745487381.19877	-5.000	-0.0000000092	542122953.48585	
3745487381.20472	-5.000	-0.0000000095	528234113.35904	
3745487381.21070	-5.000	-0.0000000097	516475570.70551	
3745487381.21672	-5.000	-0.0000000097	513057308.50136	
3745487381.22267	-5.000	-0.0000000100	499875031.24219	
3745487381.22869	-5.000	-0.0000000103	487281941.33125	
3745487381.23464	-5.000	-0.0000000105	476303881.87664	
3745487381.24062	-5.000	-0.0000000107	465657741.55995	
3745487381.24664	-5.000	-0.0000000110	455290475.32326	
3745487381.25259	-5.000	-0.0000000113	441774165.04683	
3745487381.27353	-5.000	-0.0000000139	360360360.36036	
3745487381.29946	-5.000	-0.0000000145	344352617.07989	
3745487381.30545	-5.000	-0.0000000150	332336324.36025	
3745487381.31143	-5.000	-0.0000000150	332557366.14566	
3745487381.31742	-5.000	-0.0000000150	332446808.51064	
3745487381.32340	-5.000	-0.0000000152	328623069.33947	
3745487381.32939	-5.000	-0.0000000154	323624595.46926	
3745487381.33537	-5.000	-0.0000000157	318674314.85022	
3745487381.34135	-5.000	-0.0000000160	312695434.64665	
3745487381.34734	-5.000	-0.0000000162	308071472.58164	
3745487381.35333	-5.000	-0.0000000164	304043782.30465	
3745487381.35930	-5.000	-0.0000000168	297885016.38368	
3745487381.36529	-5.000	-0.0000000171	292654375.18291	
3745487381.37228	-5.000	-0.0000000176	283929585.46281	
3745487381.38026	-5.000	-0.0000000178	280347631.06252	
3745487381.38823	-5.000	-0.0000000182	274951883.42040	
3745487381.39421	-5.000	-0.0000000186	269106566.20022	
3745487381.40019	-5.000	-0.0000000189	265041081.36761	
3745487381.40818	-5.000	-0.0000000195	257003341.04343	
3745487381.41416	-5.000	-0.0000000198	252397778.89955	
3745487381.42115	-5.000	-0.0000000202	247892910.26277	
3745487381.42812	-5.000	-0.0000000207	241370987.20734	
3745487381.43510	-5.000	-0.0000000211	236966824.64455	
3745487381.44209	-5.000	-0.0000000217	229990800.36799	
3745487381.44906	-5.000	-0.0000000221	226193168.96630	
3745487381.45505	-5.000	-0.0000000227	220750551.87638	
3745487381.46103	-5.000	-0.0000000231	216590859.86571	
3745487381.46703	-5.000	-0.0000000233	214408233.27616	
3745487381.47300	-5.000	-0.0000000237	211059518.78430	
3745487381.47898	-5.000	-0.0000000240	208420175.07295	
3745487381.48497	-5.000	-0.0000000242	206398348.81321	
3745487381.49200	-5.000	-0.0000000248	201369311.31696	
3745487381.49895	-5.000	-0.0000000253	197823936.69634	
3745487381.50591	-5.000	-0.0000000256	195236235.84537	
3745487381.51194	-5.000	-0.0000000258	193911188.67559	
3745487381.51791	-5.000	-0.0000000262	190876121.39721	
