3745487338.72707	-5.000	-0.0000000222	225275963.05474	
3745487338.78695	-5.000	-0.0000000266	188253012.04819	
3745487338.79676	-5.000	-0.0000000256	195694716.24266	
3745487338.80371	-5.000	-0.0000000253	197589409.20767	
3745487338.81092	-5.000	-0.0000000258	193573364.30507	
3745487338.81797	-5.000	-0.0000000264	189178963.29928	
3745487338.82482	-5.000	-0.0000000274	182515057.49224	
3745487338.83180	-5.000	-0.0000000308	162100826.71422	
3745487338.83877	-5.000	-0.0000000326	153562653.56265	
3745487338.84575	-5.000	-0.0000000347	144029958.23131	
3745487338.85159	-5.000	-0.0000000365	136986301.36986	
3745487338.85758	-5.000	-0.0000000375	133493525.56401	
3745487338.86354	-5.000	-0.0000000402	124254473.16103	
3745487338.87091	-5.000	-0.0000000404	123655249.16533	
3745487338.87851	-5.000	-0.0000000407	122699386.50307	
3745487338.88587	-5.000	-0.0000000405	123502531.80190	
3745487338.89247	-5.000	-0.0000000412	121226815.37156	
3745487338.90044	-5.000	-0.0000000435	114863312.65794	
3745487338.90743	-5.000	-0.0000000466	107296137.33906	
3745487338.91357	-5.000	-0.0000000474	105540897.09763	
3745487338.92039	-5.000	-0.0000000471	106236056.51758	
3745487338.92638	-5.000	-0.0000000481	104004160.16641	
3745487338.93239	-5.000	-0.0000000496	100735368.18777	
3745487338.93836	-5.000	-0.0000000515	97181729.83479	
3745487338.94632	-5.000	-0.0000000505	99049128.36767	
3745487338.95231	-5.000	-0.0000000531	94224064.82616	
3745487338.95829	-5.000	-0.0000000527	94786729.85782	
3745487338.96427	-5.000	-0.0000000499	100180324.58425	
3745487338.96926	-5.000	-0.0000000503	99482690.01194	
3745487338.97525	-5.000	-0.0000000515	97030855.81215	
3745487338.98223	-5.000	-0.0000000531	94232943.83717	
3745487338.98821	-5.000	-0.0000000537	93031909.94511	
3745487338.99519	-5.000	-0.0000000537	93066542.57794	
3745487339.00118	-5.000	-0.0000000536	93214019.38852	
3745487339.00716	-5.000	-0.0000000548	91249201.56949	
3745487339.01314	-5.000	-0.0000000559	89493466.97691	
3745487339.01913	-5.000	-0.0000000569	87896633.55893	
3745487339.02511	-5.000	-0.0000000563	88857295.18393	
3745487339.03111	-5.000	-0.0000000573	87221979.93894	
3745487339.03708	-5.000	-0.0000000578	86565096.95291	
3745487339.04406	-5.000	-0.0000000584	85557837.09788	
3745487339.05104	-5.000	-0.0000000581	86110393.52450	
3745487339.05703	-5.000	-0.0000000589	84846427.96538	
3745487339.06201	-5.000	-0.0000000617	81043844.71999	
3745487339.06900	-5.000	-0.0000000626	79853070.35055	
3745487339.07498	-5.000	-0.0000000626	79859447.37262	
3745487339.08096	-5.000	-0.0000000639	78296273.09740	
3745487339.08695	-5.000	-0.0000000628	79649542.01513	
3745487339.09293	-5.000	-0.0000000625	79974408.18938	
3745487339.10006	-5.000	-0.0000000642	77911959.48578	
3745487339.10705	-5.000	-0.0000000634	78827053.44474	
3745487339.11398	-5.000	-0.0000000616	81162243.32441	
3745487339.12098	-5.000	-0.0000000609	82115289.86697	
3745487339.12784	-5.000	-0.0000000594	84196345.87859	
3745487339.13398	-5.000	-0.0000000594	84238901.52472	
3745487339.14095	-5.000	-0.0000000599	83423709.01810	
3745487339.14786	-5.000	-0.0000000606	82481029.36325	
3745487339.15393	-5.000	-0.0000000613	81566068.51550	
3745487339.16091	-5.000	-0.0000000623	80198893.25527	
3745487339.16789	-5.000	-0.0000000627	79789356.09990	
3745487339.17487	-5.000	-0.0000000632	79070135.20993	
3745487339.18185	-5.000	-0.0000000640	78112794.87580	
3745487339.18769	-5.000	-0.0000000630	79314720.81218	
3745487339.19482	-5.000	-0.0000000635	78740157.48031	
3745487339.20080	-5.000	-0.0000000636	78560766.75308	
